phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	tau	accuracy_pct_seed_42	accuracy_pct_seed_43	accuracy_pct_seed_44	learning_score_seed_42	learning_score_seed_43	learning_score_seed_44	seed_disagreement
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	5.0	99.0	97.0	100.0	0.9800010051162833	0.9400037321744893	1.0	0.05999626782551071
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	5.0	99.0	98.0	98.0	0.9800010051162833	0.9600022327543785	0.9600022327543785	0.019998772361904837
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	5.0	87.0	92.0	83.0	0.7400565667123037	0.8400179443146094	0.6601314044676043	0.1798865398470051
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	5.0	99.0	99.0	97.0	0.9800010051162833	0.9800010051162833	0.9400037321744893	0.039997272941794004
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	5.0	84.0	82.0	83.0	0.6801067756461248	0.6401614779514829	0.6601314044676043	0.039945297694641835
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	5.0	99.0	99.0	100.0	0.9800010051162833	0.9800010051162833	1.0	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	5.0	84.0	76.0	82.0	0.6801067756461248	0.520545600501044	0.6401614779514829	0.15956117514508072
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	5.0	100.0	99.0	98.0	1.0	0.9800010051162833	0.9600022327543785	0.03999776724562154
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	5.0	79.0	86.0	85.0	0.5802977582031614	0.7200700908352611	0.7000866067554558	0.13977233263209965
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	5.0	74.0	82.0	92.0	0.4808150668439051	0.6401614779514829	0.8400179443146094	0.3592028774707043
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	5.0	94.0	97.0	99.0	0.880010532281679	0.9400037321744893	0.9800010051162833	0.09999047283460427
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	5.0	64.0	71.0	71.0	0.28589874273887544	0.4214838855772702	0.4214838855772702	0.13558514283839473
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	5.0	70.0	75.0	71.0	0.40181045290185924	0.5006669949589901	0.4214838855772702	0.0988565420571309
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	5.0	99.0	98.0	95.0	0.9800010051162833	0.9600022327543785	0.9000078003290506	0.07999320478723271
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	5.0	84.0	74.0	71.0	0.6801067756461248	0.4808150668439051	0.4214838855772702	0.2586228900688546
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	5.0	75.0	94.0	99.0	0.5006669949589901	0.880010532281679	0.9800010051162833	0.47933401015729316
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	5.0	47.0	91.0	92.0	0.04374425515866688	0.8200229216960366	0.8400179443146094	0.7962736891559425
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	5.0	66.0	93.0	95.0	0.32399079342632137	0.8600138689949057	0.9000078003290506	0.5760170069027293
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	5.0	28.999999999999996	71.0	82.0	0.0014838855772701248	0.4214838855772702	0.6401614779514829	0.6386775923742128
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	5.0	100.0	100.0	97.0	1.0	1.0	0.9400037321744893	0.05999626782551071
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	5.0	96.0	100.0	100.0	0.9200055635398481	1.0	1.0	0.07999443646015192
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	5.0	95.0	98.0	97.0	0.9000078003290506	0.9600022327543785	0.9400037321744893	0.05999443242532787
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	5.0	99.0	100.0	100.0	0.9800010051162833	1.0	1.0	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	5.0	98.0	98.0	99.0	0.9600022327543785	0.9600022327543785	0.9800010051162833	0.019998772361904837
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	5.0	92.0	96.0	96.0	0.8400179443146094	0.9200055635398481	0.9200055635398481	0.07998761922523867
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	5.0	98.0	99.0	99.0	0.9600022327543785	0.9800010051162833	0.9800010051162833	0.019998772361904837
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	5.0	70.0	92.0	88.0	0.40181045290185924	0.8400179443146094	0.7600454927350169	0.43820749141275017
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	5.0	62.0	59.0	52.0	0.2486790753254733	0.19529322116268572	0.09129698535007358	0.1573820899753997
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	5.0	54.0	83.0	100.0	0.1171055267048561	0.6601314044676043	1.0	0.8828944732951439
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	5.0	87.0	90.0	87.0	0.7400565667123037	0.8000290007473678	0.7400565667123037	0.05997243403506414
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	5.0	73.0	63.0	67.0	0.4609956253156435	0.2671599293068453	0.3432783071525648	0.1938356960087982
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	5.0	98.0	97.0	95.0	0.9600022327543785	0.9400037321744893	0.9000078003290506	0.05999443242532787
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	5.0	71.0	71.0	76.0	0.4214838855772702	0.4214838855772702	0.520545600501044	0.09906171492377386
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	5.0	99.0	99.0	97.0	0.9800010051162833	0.9800010051162833	0.9400037321744893	0.039997272941794004
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	5.0	70.0	49.0	65.0	0.40181045290185924	0.059809347048237496	0.3048541952674525	0.34200110585362176
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	5.0	63.0	73.0	67.0	0.2671599293068453	0.4609956253156435	0.3432783071525648	0.1938356960087982
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	5.0	65.0	70.0	71.0	0.3048541952674525	0.40181045290185924	0.4214838855772702	0.11662969030981768
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	5.0	99.0	99.0	98.0	0.9800010051162833	0.9800010051162833	0.9600022327543785	0.019998772361904837
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	5.0	67.0	57.99999999999999	67.0	0.3432783071525648	0.17838553419891207	0.3432783071525648	0.16489277295365273
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	5.0	52.0	63.0	63.0	0.09129698535007358	0.2671599293068453	0.2671599293068453	0.1758629439567717
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	5.0	75.0	67.0	72.0	0.5006669949589901	0.3432783071525648	0.44121571857084796	0.15738868780642534
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	5.0	99.0	92.0	87.0	0.9800010051162833	0.8400179443146094	0.7400565667123037	0.2399444384039796
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	5.0	100.0	99.0	100.0	1.0	0.9800010051162833	1.0	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	5.0	100.0	99.0	100.0	1.0	0.9800010051162833	1.0	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	5.0	99.0	99.0	99.0	0.9800010051162833	0.9800010051162833	0.9800010051162833	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
4_6_anc_AV_order	25_4_6_anc_AV_order	fig:heatmap-25-anc-av-order	4.6 ANC A--V order	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	5.0	95.0	95.0	92.0	0.9000078003290506	0.9000078003290506	0.8400179443146094	0.05998985601444118
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	5.0	96.0	99.0	97.0	0.9200055635398481	0.9800010051162833	0.9400037321744893	0.059995441576435216
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	5.0	99.0	100.0	100.0	0.9800010051162833	1.0	1.0	0.019998994883716703
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	5.0	99.0	100.0	100.0	0.9800010051162833	1.0	1.0	0.019998994883716703
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	SV	APV	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	SV	APV	5.0	94.0	97.0	90.0	0.880010532281679	0.9400037321744893	0.8000290007473678	0.13997473142712147
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	SV	APV	5.0	92.0	89.0	91.0	0.8400179443146094	0.7800364252161309	0.8200229216960366	0.059981519098478486
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	5.0	99.0	100.0	100.0	0.9800010051162833	1.0	1.0	0.019998994883716703
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	5.0	100.0	100.0	100.0	1.0	1.0	1.0	0.0
4_7_anc_VP_order	26_4_7_anc_VP_order	fig:heatmap-26-anc-vp-order	4.7 ANC V--P order	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	5.0	100.0	100.0	99.0	1.0	1.0	0.9800010051162833	0.019998994883716703
